session_id,driver_name,lap_number,time_s,distance_m,speed_kmh,rpm,throttle_percent,brake_pressure_bar,steering_angle_deg,lateral_g,longitudinal_g,gear
1,Sébastien Loeb,5,45.87057010785824,656.3020030816641,23.6,3081,17.3,0.0,20.9,0.21,0.0,2
1,Sébastien Loeb,5,45.97072419106318,657.7349768875192,23.5,3326,45.8,0.0,25.6,0.21,0.21,3
1,Sébastien Loeb,5,46.070878274268104,659.1679506933745,25.2,3353,44.3,0.0,21.2,0.11,-0.09,2
1,Sébastien Loeb,5,46.17103235747303,660.6009244992296,24.7,3495,42.9,0.0,48.6,0.35,0.07,4
1,Sébastien Loeb,5,46.271186440677965,662.0338983050848,26.0,3262,16.7,0.2,16.8,0.16,0.03,2
1,Sébastien Loeb,5,46.37134052388289,663.4668721109399,22.9,3185,16.9,0.0,50.6,0.4,-0.22,4
1,Sébastien Loeb,5,46.47149460708783,664.899845916795,24.3,3261,45.9,0.1,58.6,0.25,0.07,2
1,Sébastien Loeb,5,46.571648690292754,666.3328197226502,24.5,3410,48.4,1.2,52.6,0.09,0.13,3
1,Sébastien Loeb,5,46.67180277349769,667.7657935285054,26.6,3332,17.4,0.0,56.8,0.39,0.03,4
1,Sébastien Loeb,5,46.771956856702616,669.1987673343606,23.1,3081,17.9,0.0,59.1,0.33,-0.03,2
1,Sébastien Loeb,5,46.87211093990755,670.6317411402157,25.5,3668,6.3,20.6,35.0,0.15,-0.11,4
1,Sébastien Loeb,5,46.97226502311248,672.0647149460709,15.5,3002,7.1,19.4,72.4,0.34,-0.11,3
1,Sébastien Loeb,5,47.07241910631741,673.497688751926,18.3,3021,19.1,0.0,45.5,0.48,-0.18,4
1,Sébastien Loeb,5,47.17257318952234,674.9306625577811,15.0,2945,14.1,0.2,52.9,0.2,-0.04,3
1,Sébastien Loeb,5,47.27272727272727,676.3636363636364,15.0,2747,20.0,0.0,50.5,0.17,-0.04,2
1,Sébastien Loeb,5,47.3728813559322,677.7966101694915,15.0,2733,20.0,0.0,64.4,0.33,-0.07,2
1,Sébastien Loeb,5,47.473035439137135,679.2295839753467,15.0,2838,52.7,0.0,50.4,0.37,0.31,2
1,Sébastien Loeb,5,47.57318952234206,680.6625577812018,18.5,2925,20.0,0.0,61.0,0.53,0.13,1
1,Sébastien Loeb,5,47.673343605547,682.095531587057,15.0,2963,13.6,1.7,42.9,0.28,-0.18,2
1,Sébastien Loeb,5,47.773497688751924,683.5285053929122,15.0,2765,49.5,0.0,80.4,0.27,0.08,2
1,Sébastien Loeb,5,47.87365177195686,684.9614791987673,17.6,2892,20.0,0.0,74.5,0.57,0.15,3
1,Sébastien Loeb,5,47.973805855161785,686.3944530046225,15.0,2678,18.0,1.4,61.5,0.31,-0.17,3
1,Sébastien Loeb,5,48.07395993836672,687.8274268104776,16.5,2726,20.0,0.0,60.2,0.22,0.01,2
1,Sébastien Loeb,5,48.17411402157165,689.2604006163328,15.0,2782,43.5,1.3,78.4,0.28,0.03,2
1,Sébastien Loeb,5,48.27426810477658,690.693374422188,17.5,2679,20.0,0.0,59.5,0.38,-0.13,3
1,Sébastien Loeb,5,48.37442218798151,692.1263482280432,15.0,3046,15.5,0.0,73.4,0.39,-0.01,2
1,Sébastien Loeb,5,48.47457627118644,693.5593220338983,15.0,2631,20.0,0.2,90.3,0.49,0.11,1
1,Sébastien Loeb,5,48.57473035439137,694.9922958397534,15.0,2816,47.0,0.0,62.0,0.44,0.19,2
1,Sébastien Loeb,5,48.674884437596305,696.4252696456086,16.9,2964,20.0,0.0,81.1,0.33,-0.02,4
1,Sébastien Loeb,5,48.77503852080123,697.8582434514637,15.0,2734,16.5,2.4,81.6,0.54,0.21,4
1,Sébastien Loeb,5,48.87519260400616,699.291217257319,15.0,2617,49.7,0.0,76.7,0.33,-0.16,2
1,Sébastien Loeb,5,48.97534668721109,700.7241910631741,17.7,2995,55.5,0.7,71.9,0.58,0.11,3
1,Sébastien Loeb,5,49.07550077041602,702.1571648690293,19.3,2927,17.6,0.0,99.0,0.55,-0.17,3
1,Sébastien Loeb,5,49.175654853620955,703.5901386748844,16.3,2745,12.2,2.0,73.1,0.27,-0.07,3
1,Sébastien Loeb,5,49.27580893682588,705.0231124807395,15.0,2827,17.6,4.4,56.1,0.08,-0.08,3
1,Sébastien Loeb,5,49.37596302003082,706.4560862865948,15.0,2771,20.0,0.0,94.1,0.55,0.05,3
1,Sébastien Loeb,5,49.476117103235744,707.8890600924499,15.0,2871,40.7,0.0,67.7,0.3,-0.01,2
1,Sébastien Loeb,5,49.57627118644068,709.3220338983051,15.2,2648,20.0,0.4,97.3,0.47,-0.08,1
1,Sébastien Loeb,5,49.676425269645605,710.7550077041602,15.0,2623,43.2,0.0,108.1,0.62,-0.06,3
1,Sébastien Loeb,5,49.77657935285054,712.1879815100154,16.1,2909,54.4,1.6,98.7,0.59,0.27,4
1,Sébastien Loeb,5,49.87673343605547,713.6209553158706,19.0,2954,41.2,1.7,106.5,0.65,0.05,3
1,Sébastien Loeb,5,49.9768875192604,715.0539291217257,16.4,3058,12.8,1.1,121.8,0.49,-0.24,4
1,Sébastien Loeb,5,50.07704160246533,716.4869029275809,15.0,2905,19.3,0.5,107.1,0.68,0.05,4
1,Sébastien Loeb,5,50.17719568567026,717.919876733436,16.1,3041,51.7,2.7,98.7,0.44,0.04,2
1,Sébastien Loeb,5,50.27734976887519,719.3528505392912,18.2,3015,47.5,0.0,119.3,0.37,0.04,3
1,Sébastien Loeb,5,50.377503852080125,720.7858243451464,18.1,3104,14.2,0.1,122.1,0.49,0.02,3
1,Sébastien Loeb,5,50.47765793528505,722.2187981510016,15.0,2762,16.2,0.0,123.4,0.64,0.08,4
1,Sébastien Loeb,5,50.577812018489986,723.6517719568567,16.0,2818,20.0,1.8,90.5,0.35,-0.09,4
1,Sébastien Loeb,5,50.67796610169491,725.0847457627118,15.0,3012,78.1,0.0,78.5,0.38,0.19,3
1,Sébastien Loeb,5,50.77812018489985,726.517719568567,26.6,3725,78.8,0.0,91.5,0.49,0.14,2
1,Sébastien Loeb,5,50.878274268104775,727.9506933744221,25.8,3526,8.6,17.2,111.3,0.54,-0.06,3
1,Sébastien Loeb,5,50.97842835130971,729.3836671802774,20.3,3238,17.4,0.0,104.0,0.47,-0.05,2
1,Sébastien Loeb,5,51.07858243451464,730.8166409861325,24.3,3377,58.5,0.0,99.5,0.37,0.1,3
1,Sébastien Loeb,5,51.17873651771957,732.2496147919877,25.4,3357,16.1,0.0,111.9,0.56,-0.07,4
1,Sébastien Loeb,5,51.2788906009245,733.6825885978428,22.1,3158,42.8,1.9,82.2,0.2,0.0,2
1,Sébastien Loeb,5,51.379044684129425,735.1155624036979,26.2,3269,19.7,0.0,107.3,0.47,0.17,3
1,Sébastien Loeb,5,51.47919876733436,736.5485362095532,22.0,3117,15.0,0.0,122.7,0.52,0.19,3
1,Sébastien Loeb,5,51.57935285053929,737.9815100154083,23.4,3506,60.6,2.3,115.0,0.55,0.14,3
1,Sébastien Loeb,5,51.67950693374422,739.4144838212635,27.7,3292,19.7,0.0,117.9,0.57,-0.01,2
1,Sébastien Loeb,5,51.77966101694915,740.8474576271186,23.2,3084,17.2,0.0,132.2,0.76,-0.19,3
1,Sébastien Loeb,5,51.87981510015408,742.2804314329738,26.1,3438,16.9,1.5,108.0,0.7,-0.11,4
1,Sébastien Loeb,5,51.97996918335901,743.713405238829,21.5,3299,50.9,0.0,99.9,0.39,0.04,4
1,Sébastien Loeb,5,52.080123266563945,745.1463790446841,29.2,3517,50.4,2.1,128.3,0.84,-0.02,2
1,Sébastien Loeb,5,52.18027734976887,746.5793528505393,24.4,3319,12.9,0.0,128.6,0.57,-0.13,4
1,Sébastien Loeb,5,52.280431432973806,748.0123266563944,25.2,3323,43.5,0.0,120.1,0.62,0.18,3
1,Sébastien Loeb,5,52.38058551617873,749.4453004622496,25.4,3234,43.7,1.9,109.9,0.6,0.02,2
1,Sébastien Loeb,5,52.48073959938367,750.8782742681047,26.2,3355,13.9,0.0,112.9,0.81,-0.05,1
1,Sébastien Loeb,5,52.580893682588595,752.31124807396,22.0,3230,17.8,1.5,94.3,0.42,-0.09,2
1,Sébastien Loeb,5,52.68104776579353,753.7442218798151,25.0,3732,82.2,0.0,130.7,0.47,0.33,4
1,Sébastien Loeb,5,52.78120184899846,755.1771956856702,33.7,4054,63.9,4.0,130.7,0.8,0.1,3
1,Sébastien Loeb,5,52.88135593220339,756.6101694915254,31.6,3574,51.9,3.1,95.4,0.39,0.01,3
1,Sébastien Loeb,5,52.98151001540832,758.0431432973805,37.0,3895,49.6,0.0,128.6,0.61,-0.11,2
1,Sébastien Loeb,5,53.08166409861325,759.4761171032358,34.3,3797,17.3,1.0,122.1,0.5,-0.03,3
1,Sébastien Loeb,5,53.18181818181818,760.9090909090909,35.5,3720,43.8,0.0,101.1,0.47,-0.04,1
1,Sébastien Loeb,5,53.281972265023114,762.3420647149461,35.4,3874,17.9,0.4,98.7,0.41,0.15,2
1,Sébastien Loeb,5,53.38212634822804,763.7750385208012,34.3,3968,52.9,0.1,122.8,0.68,0.25,3
1,Sébastien Loeb,5,53.482280431432976,765.2080123266563,39.0,3910,42.1,0.0,111.6,0.57,-0.11,2
1,Sébastien Loeb,5,53.5824345146379,766.6409861325116,34.9,4004,7.3,19.1,145.2,0.66,-0.24,4
1,Sébastien Loeb,5,53.68258859784284,768.0739599383667,31.9,3765,18.7,0.4,132.5,0.76,-0.04,2
1,Sébastien Loeb,5,53.782742681047765,769.5069337442219,34.2,4038,54.8,0.0,125.6,0.65,-0.01,3
1,Sébastien Loeb,5,53.88289676425269,770.939907550077,36.0,3942,46.7,0.0,126.6,0.45,0.06,3
1,Sébastien Loeb,5,53.983050847457626,772.3728813559322,36.1,3977,14.3,0.3,138.9,0.79,-0.09,3
1,Sébastien Loeb,5,54.08320493066255,773.8058551617873,32.8,3584,42.9,0.8,131.9,0.68,0.04,2
1,Sébastien Loeb,5,54.18335901386749,775.2388289676425,36.9,3927,17.6,0.0,126.9,0.77,0.08,1
1,Sébastien Loeb,5,54.283513097072415,776.6718027734977,31.5,3645,41.5,0.0,104.8,0.54,-0.1,4
1,Sébastien Loeb,5,54.38366718027735,778.1047765793528,37.3,3875,43.2,0.0,165.6,0.75,0.12,2
1,Sébastien Loeb,5,54.48382126348228,779.537750385208,32.4,3657,15.1,0.0,103.2,0.5,-0.12,4
1,Sébastien Loeb,5,54.58397534668721,780.9707241910631,34.5,3771,57.2,0.0,115.2,0.66,0.3,4
1,Sébastien Loeb,5,54.68412942989214,782.4036979969184,37.1,4018,3.2,25.1,95.1,0.4,-0.01,2
1,Sébastien Loeb,5,54.78428351309707,783.8366718027735,25.2,3445,1.1,28.3,128.1,0.6,-0.2,2
1,Sébastien Loeb,5,54.884437596302,785.2696456086286,26.6,3426,43.6,2.5,122.3,0.59,-0.08,3
1,Sébastien Loeb,5,54.984591679506934,786.7026194144838,26.2,3360,43.4,0.0,131.5,0.54,-0.1,4
1,Sébastien Loeb,5,55.08474576271186,788.1355932203389,27.6,3362,43.2,0.0,93.9,0.39,0.1,4
1,Sébastien Loeb,5,55.184899845916796,789.5685670261942,27.1,3448,13.7,1.0,136.6,0.7,-0.07,3
1,Sébastien Loeb,5,55.28505392912172,791.0015408320493,24.1,3257,18.5,0.0,107.7,0.66,0.08,3
1,Sébastien Loeb,5,55.38520801232666,792.4345146379045,26.3,3374,16.1,4.2,117.5,0.62,0.18,2
1,Sébastien Loeb,5,55.485362095531585,793.8674884437596,21.9,3013,17.5,0.0,133.5,0.66,-0.1,4
1,Sébastien Loeb,5,55.58551617873652,795.3004622496147,24.9,3504,56.9,0.7,123.3,0.53,-0.04,4
1,Sébastien Loeb,5,55.685670261941446,796.73343605547,26.6,3376,41.4,1.9,124.2,0.73,0.03,2
1,Sébastien Loeb,5,55.78582434514638,798.1664098613251,25.3,3317,18.7,3.2,131.0,0.7,0.1,2
1,Sébastien Loeb,5,55.88597842835131,799.5993836671803,25.9,3403,18.8,0.0,125.2,0.56,-0.11,2
1,Sébastien Loeb,5,55.98613251155624,801.0323574730354,24.6,3196,44.9,0.0,113.4,0.66,0.03,2
1,Sébastien Loeb,5,56.08628659476117,802.4653312788906,27.3,3494,41.0,2.5,115.8,0.63,0.14,4
1,Sébastien Loeb,5,56.186440677966104,803.8983050847457,24.8,3343,14.3,1.6,121.1,0.52,-0.22,2
1,Sébastien Loeb,5,56.28659476117103,805.3312788906009,24.1,3362,47.0,2.2,104.2,0.51,0.06,1
1,Sébastien Loeb,5,56.386748844375965,806.7642526964561,26.8,3480,16.6,0.0,132.2,0.61,-0.09,2
1,Sébastien Loeb,5,56.48690292758089,808.1972265023112,22.2,3033,18.6,3.1,121.2,0.87,-0.0,4
1,Sébastien Loeb,5,56.58705701078582,809.6302003081664,26.0,3609,7.1,19.4,117.6,0.64,-0.06,3
1,Sébastien Loeb,5,56.687211093990754,811.0631741140215,15.0,3087,4.8,22.8,134.0,0.69,-0.13,3
1,Sébastien Loeb,5,56.78736517719568,812.4961479198768,17.6,2881,20.0,0.0,113.8,0.62,-0.1,2
1,Sébastien Loeb,5,56.887519260400616,813.9291217257319,15.0,2823,15.9,0.0,112.4,0.7,-0.09,4
1,Sébastien Loeb,5,56.98767334360554,815.362095531587,15.3,2785,43.0,0.0,107.4,0.53,0.16,4
1,Sébastien Loeb,5,57.08782742681048,816.7950693374422,15.8,2882,19.5,0.0,119.3,0.54,0.03,2
1,Sébastien Loeb,5,57.187981510015405,818.2280431432973,15.0,2837,18.5,0.2,118.2,0.68,0.07,1
1,Sébastien Loeb,5,57.28813559322034,819.6610169491526,15.0,2828,47.5,0.0,103.0,0.5,0.06,1
1,Sébastien Loeb,5,57.388289676425266,821.0939907550077,17.1,2768,46.2,0.0,109.8,0.44,0.11,2
1,Sébastien Loeb,5,57.4884437596302,822.5269645608629,16.7,2941,17.3,0.0,101.9,0.38,-0.07,3
1,Sébastien Loeb,5,57.58859784283513,823.959938366718,15.6,2913,16.9,0.0,100.6,0.66,-0.11,4
1,Sébastien Loeb,5,57.68875192604006,825.3929121725732,15.0,3002,42.2,1.6,84.6,0.44,0.09,3
1,Sébastien Loeb,5,57.78890600924499,826.8258859784283,16.2,2967,45.1,0.0,106.4,0.47,0.14,4
1,Sébastien Loeb,5,57.889060092449924,828.2588597842835,16.4,2670,18.1,0.0,83.6,0.39,-0.11,3
1,Sébastien Loeb,5,57.98921417565485,829.6918335901387,15.1,2799,43.7,0.0,101.5,0.59,-0.04,3
1,Sébastien Loeb,5,58.089368258859785,831.1248073959938,17.4,3057,19.8,1.1,98.5,0.46,-0.02,3
1,Sébastien Loeb,5,58.18952234206471,832.557781201849,15.0,2900,15.6,0.0,122.7,0.47,0.12,2
1,Sébastien Loeb,5,58.28967642526965,833.9907550077041,15.0,2783,20.0,4.0,90.9,0.49,0.06,2
1,Sébastien Loeb,5,58.389830508474574,835.4237288135594,15.0,2906,46.6,0.4,93.9,0.59,-0.1,3
1,Sébastien Loeb,5,58.48998459167951,836.8567026194145,16.8,2802,42.3,2.1,98.7,0.61,0.0,1
1,Sébastien Loeb,5,58.590138674884436,838.2896764252696,15.6,2895,16.7,0.0,94.9,0.42,-0.06,2
1,Sébastien Loeb,5,58.69029275808937,839.7226502311248,15.0,2748,18.9,0.2,123.3,0.74,-0.13,3
1,Sébastien Loeb,5,58.7904468412943,841.1556240369799,15.0,2748,20.0,3.1,84.7,0.45,-0.01,4
1,Sébastien Loeb,5,58.89060092449923,842.5885978428352,15.0,2890,45.7,0.0,95.2,0.6,0.0,3
1,Sébastien Loeb,5,58.99075500770416,844.0215716486903,16.6,2737,20.0,0.4,104.9,0.58,-0.04,4
1,Sébastien Loeb,5,59.090909090909086,845.4545454545455,15.0,2936,17.1,2.0,112.2,0.41,-0.07,3
1,Sébastien Loeb,5,59.19106317411402,846.8875192604006,15.0,2708,20.0,0.0,92.3,0.64,0.15,3
1,Sébastien Loeb,5,59.29121725731895,848.3204930662557,15.0,2776,20.0,0.0,68.2,0.35,-0.04,3
1,Sébastien Loeb,5,59.39137134052388,849.753466872111,15.0,2610,20.0,0.5,93.7,0.53,0.0,4
1,Sébastien Loeb,5,59.49152542372881,851.1864406779661,15.0,2822,20.0,2.0,115.2,0.44,-0.01,3
1,Sébastien Loeb,5,59.591679506933744,852.6194144838213,15.0,2895,20.0,0.0,98.1,0.54,-0.05,3
1,Sébastien Loeb,5,59.69183359013867,854.0523882896764,15.0,2748,44.9,1.3,96.4,0.59,0.03,3
1,Sébastien Loeb,5,59.791987673343606,855.4853620955316,16.4,2707,20.0,1.4,75.8,0.57,0.01,3
1,Sébastien Loeb,5,59.89214175654853,856.9183359013867,15.0,2827,17.5,0.0,73.1,0.51,-0.02,2
1,Sébastien Loeb,5,59.99229583975347,858.3513097072419,15.0,3062,56.6,0.0,89.7,0.5,-0.0,1
1,Sébastien Loeb,5,60.092449922958394,859.7842835130971,19.6,2836,20.0,0.0,66.9,0.18,-0.02,1
1,Sébastien Loeb,5,60.19260400616333,861.2172573189522,15.0,2722,15.9,0.0,98.9,0.51,0.03,4
1,Sébastien Loeb,5,60.292758089368256,862.6502311248074,17.3,2938,51.7,0.0,73.2,0.31,0.04,2
1,Sébastien Loeb,5,60.39291217257319,864.0832049306625,18.2,2914,15.8,0.0,84.4,0.45,-0.03,2
1,Sébastien Loeb,5,60.49306625577812,865.5161787365178,15.0,2917,64.9,3.3,55.2,0.15,0.14,3
1,Sébastien Loeb,5,60.59322033898305,866.9491525423729,25.1,3371,72.3,0.0,76.4,0.36,0.21,2
1,Sébastien Loeb,5,60.69337442218798,868.382126348228,24.0,3306,17.6,0.0,63.2,0.26,0.03,3
1,Sébastien Loeb,5,60.79352850539291,869.8151001540832,23.8,3301,47.7,0.0,44.9,0.17,0.02,2
1,Sébastien Loeb,5,60.89368258859784,871.2480739599383,26.1,3137,19.9,1.1,86.6,0.38,-0.09,4
1,Sébastien Loeb,5,60.993836671802775,872.6810477657936,23.8,3409,16.2,0.1,101.7,0.5,-0.16,4
1,Sébastien Loeb,5,61.0939907550077,874.1140215716487,24.0,3401,43.3,0.0,92.7,0.49,0.12,4
1,Sébastien Loeb,5,61.19414483821264,875.5469953775039,24.7,3167,40.9,0.0,84.7,0.17,0.08,3
1,Sébastien Loeb,5,61.294298921417564,876.979969183359,24.3,3402,16.4,0.0,66.9,0.1,0.03,3
1,Sébastien Loeb,5,61.3944530046225,878.4129429892141,22.7,3160,48.4,0.0,83.8,0.39,0.12,2
1,Sébastien Loeb,5,61.494607087827426,879.8459167950693,26.6,3508,56.0,0.7,88.7,0.42,0.07,1
1,Sébastien Loeb,5,61.59476117103235,881.2788906009245,27.1,3304,18.4,0.0,71.0,0.37,-0.08,1
1,Sébastien Loeb,5,61.69491525423729,882.7118644067797,25.7,3608,14.9,0.8,49.8,0.18,-0.15,3
1,Sébastien Loeb,5,61.795069337442214,884.1448382126348,24.2,3258,16.2,2.8,58.6,0.29,-0.15,3
1,Sébastien Loeb,5,61.89522342064715,885.57781201849,23.6,3216,18.8,0.7,90.2,0.46,0.11,3
1,Sébastien Loeb,5,61.995377503852076,887.0107858243451,23.6,3331,62.1,0.0,62.1,0.24,0.06,1
1,Sébastien Loeb,5,62.09553158705701,888.4437596302002,29.7,3790,51.8,0.0,11.9,0.16,0.17,3
1,Sébastien Loeb,5,62.19568567026194,889.8767334360555,26.9,3763,8.5,17.3,38.2,0.21,-0.14,3
1,Sébastien Loeb,5,62.29583975346687,891.3097072419106,23.3,3385,17.2,0.0,52.4,0.32,-0.1,3
1,Sébastien Loeb,5,62.3959938366718,892.7426810477658,25.3,3396,43.4,1.7,72.8,0.37,-0.09,3
1,Sébastien Loeb,5,62.496147919876734,894.1756548536209,24.3,3541,79.0,1.3,51.6,0.47,0.14,2
1,Sébastien Loeb,5,62.59630200308166,895.6086286594762,36.2,4316,82.5,0.0,70.0,0.41,0.36,4
1,Sébastien Loeb,5,62.696456086286595,897.0416024653313,36.1,3840,43.6,0.0,44.8,0.18,-0.09,3
1,Sébastien Loeb,5,62.79661016949152,898.4745762711864,37.2,4090,15.0,0.0,21.7,0.19,0.16,2
1,Sébastien Loeb,5,62.89676425269646,899.9075500770416,33.3,3847,16.5,0.7,42.2,0.05,-0.12,2
1,Sébastien Loeb,5,62.996918335901384,901.3405238828967,35.2,3760,16.8,1.2,53.2,0.28,0.04,3
1,Sébastien Loeb,5,63.09707241910632,902.773497688752,31.5,3768,15.1,0.0,50.3,0.28,-0.06,4
1,Sébastien Loeb,5,63.197226502311246,904.2064714946071,32.5,3882,59.0,0.0,26.0,0.14,0.06,3
1,Sébastien Loeb,5,63.29738058551618,905.6394453004623,36.8,3583,42.2,0.1,37.9,0.16,-0.12,2
1,Sébastien Loeb,5,63.39753466872111,907.0724191063174,33.1,3859,13.8,1.2,81.9,0.31,-0.07,4
1,Sébastien Loeb,5,63.49768875192604,908.5053929121725,33.3,3691,46.8,0.0,21.5,0.03,-0.08,3
1,Sébastien Loeb,5,63.59784283513097,909.9383667180277,35.0,3771,51.1,0.0,48.3,0.25,-0.11,3
1,Sébastien Loeb,5,63.6979969183359,911.3713405238828,36.4,3811,16.2,0.0,5.3,-0.08,-0.03,3
1,Sébastien Loeb,5,63.79815100154083,912.8043143297381,32.9,3931,5.0,22.5,48.0,0.42,-0.22,2
1,Sébastien Loeb,5,63.898305084745765,914.2372881355932,28.0,3464,41.4,1.7,20.1,-0.16,0.18,3
1,Sébastien Loeb,5,63.99845916795069,915.6702619414484,33.3,3864,73.7,0.0,37.8,0.16,0.27,2
1,Sébastien Loeb,5,64.09861325115563,917.1032357473035,37.4,3977,48.7,4.4,10.8,0.06,0.21,4
1,Sébastien Loeb,5,64.19876733436055,918.5362095531586,35.7,3851,40.9,0.0,32.8,0.21,-0.06,3
1,Sébastien Loeb,5,64.29892141756548,919.9691833590139,37.6,4175,14.7,0.0,13.2,-0.03,-0.04,3
1,Sébastien Loeb,5,64.39907550077041,921.402157164869,32.7,3743,9.3,16.0,14.4,0.19,-0.37,3
1,Sébastien Loeb,5,64.49922958397535,922.8351309707242,31.7,3666,51.5,0.0,30.0,0.01,0.03,4
1,Sébastien Loeb,5,64.59938366718028,924.2681047765793,35.9,3958,53.5,0.0,15.3,0.02,0.08,4
1,Sébastien Loeb,5,64.6995377503852,925.7010785824345,35.5,3900,19.4,0.9,25.7,0.19,0.01,3
1,Sébastien Loeb,5,64.79969183359013,927.1340523882897,35.6,3800,45.0,0.7,15.5,0.18,0.02,3
1,Sébastien Loeb,5,64.89984591679507,928.5670261941448,36.9,3972,40.8,0.1,17.7,-0.05,0.01,3
1,Sébastien Loeb,5,65.0,930.0,35.8,3672,16.3,0.7,21.6,0.37,-0.31,3
